,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
56,2024-04-19 22:27:00,51.1,51.036,51.1,51.036,350176,1713536820,,,,,,,1.0,,,,-10.070830713554706,13.174573167690356,12.136625308926517,-77.76735840748564,1,0,25622.371000000014,51.84:490.0;51.1:995.0;,51.1:995.0;,,0.0,52.339;51.1;
166,2024-04-20 00:17:00,49.906,49.96,49.96,49.906,394488,1713543420,,,1.0,,,,,,,,-2.296357448231408,-4.28238312809102,8.372763119277247,-77.47514705605931,1,0,20.59300000001531,51.84:490.0;51.1:995.0;49.906:513.0;,49.906:513.0;,,0.0,52.339;51.55;49.906;
310,2024-04-20 02:41:00,49.36,49.31,49.36,49.31,466648,1713552060,,,,,,,,,,,-11.250707585228652,19.509656821278327,7.088142350509806,-77.76625950703772,0,0,24206.993000000017,51.1:995.0;49.906:513.0;,,49.36:490.0;,-1215.2000000000019,51.55;50.855;
320,2024-04-20 02:51:00,49.302,49.3,49.385,49.3,462176,1713552660,,,,,1.0,,,,,,-4.889845156774832,15.052378187094211,7.088142350509806,-73.01630831715764,1,0,49.0130000000172,51.1:995.0;49.906:513.0;49.302:490.0;,49.302:490.0;,,0.0,51.55;50.855;49.302;
386,2024-04-20 03:57:00,49.49,49.535,49.54,49.49,360840,1713556620,,,,,,,,,,,56.10683988184228,20.488902293722447,6.453746885649643,79.14188096043782,0,0,98930.03300000004,,,49.49:995.0;49.49:513.0;49.49:490.0;,-1723.2379999999964,51.55;50.855;49.6;
110,2024-05-01 23:21:00,51.51,51.45,51.515,51.45,294860,1714576860,,,,,,,,,1.0,,-10.08159612742115,14.9659561754818,18.16036737469139,-76.0042117249862,1,0,49480.43300000004,51.51:960.0;,51.51:960.0;,,0.0,51.51;
112,2024-05-01 23:23:00,51.591,51.67,51.68,51.591,221124,1714576980,,,,,,,1.0,,,,-6.589752597596046,14.9659561754818,18.16036737469139,-74.31600111888672,1,0,56.255000000041036,51.51:960.0;51.591:958.0;,51.591:958.0;,,0.0,51.591;51.591;
272,2024-05-02 02:03:00,52.05,52.055,52.22,52.02,456372,1714586580,,1.0,,,,,,,,,97.70882819156868,55.06188202973393,-13.774950227649184,37.6217501282223,0,1,49972.20500000004,51.51:480.0;51.591:479.0;,,52.05:480;52.05:479;,479.0609999999977,52.27;52.27;
301,2024-05-02 02:32:00,52.44,52.145,52.44,52.145,652228,1714588320,,,,,,,,,,1.0,78.74312933507085,91.73716095968123,-12.823442563009875,47.65782119724106,0,1,100262.16500000004,,,52.44:480.0;52.44:479.0;,853.0709999999983,52.68;52.68;
49,2024-05-31 22:20:00,61.395,61.21,61.4,61.21,210378,1717165200,,,,,,,1.0,,,,-3.107183096225363,12.27004823368749,0.3187046272265803,-75.9019593331923,1,0,50163.84500000004,61.395:816.0;,61.395:816.0;,,0.0,61.395;
67,2024-05-31 22:38:00,60.32,60.295,60.32,60.279,228248,1717166280,,,,,1.0,,,,,,-10.863896235119878,2.0262645240692407,-3.62224502009164,-76.62285366933283,1,0,37.92500000003929,61.395:816.0;60.32:831.0;,60.32:831.0;,,0.0,61.395;60.32;
98,2024-05-31 23:09:00,60.055,60.03,60.08,60.013,97094,1717168140,,,1.0,,,,,,,,5.539232054798838,-6.657678893394824,-6.18517233727961,-74.97105595633396,1,0,37.92500000003929,61.395:816.0;60.32:831.0;,,,0.0,61.395;60.58;
149,2024-06-01 00:00:00,59.53,59.57,59.58,59.53,104780,1717171200,,,,,,,,,,,6.672727645791834,-11.135234063132849,-11.617094305329942,-71.156607098104,0,0,48614.40500000004,60.32:831.0;,,59.53:816.0;,-1521.8400000000015,60.58;
173,2024-06-01 00:24:00,59.025,59.09,59.09,58.99,466776,1717172640,,,,,1.0,,,,,,1.9546890419715943,-11.269021421732967,-11.617094305329942,-67.70254456437411,1,0,36.8300000000454,60.32:831.0;59.025:823.0;,59.025:823.0;,,0.0,60.58;59.025;
373,2024-06-01 03:44:00,61.206,61.35,61.35,61.18,327080,1717184640,,1.0,,,,,,,,,107.5017824506707,121.37087226330348,-8.331142645068745,23.53671772503223,0,1,50715.398000000045,60.32:415.0;59.025:411.0;,,61.206:416;61.206:412;,1267.1480000000029,61.206;61.206;
377,2024-06-01 03:48:00,61.415,61.443,61.443,61.397,130640,1717184880,,,,,,,,,,1.0,106.80676775993516,123.92283904016844,-8.331142645068745,18.241129437124226,0,1,101444.18800000004,,,61.415:415.0;61.415:411.0;,1436.7149999999997,61.415;61.415;
